cache status: symbol=AUD_USD timeframe=M15 cached=1928 missing_windows=5
fetching candles chunk: 2025-11-26 -> 2025-11-26 (n=0)
fetching candles chunk: 2025-11-26 -> 2025-11-26 (n=0)
fetching candles chunk: 2025-11-26 -> 2025-11-26 (n=0)
fetching candles chunk: 2025-11-26 -> 2025-11-26 (n=0)
fetching candles chunk: 2025-11-26 -> 2025-11-26 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-27 -> 2025-11-27 (n=0)
fetching candles chunk: 2025-11-28 -> 2025-11-28 (n=0)
fetching candles chunk: 2025-11-28 -> 2025-11-28 (n=0)
fetching candles chunk: 2025-11-28 -> 2025-11-28 (n=0)
fetching candles chunk: 2025-11-28 -> 2025-11-28 (n=0)
fetching candles chunk: 2025-11-28 -> 2025-11-28 (n=0)
fetching candles chunk: 2025-11-28 -> 2025-11-28 (n=0)
fetching candles chunk: 2025-11-28 -> 2025-11-28 (n=0)
fetching candles chunk: 2025-11-28 -> 2025-11-28 (n=0)
fetching candles chunk: 2025-11-28 -> 2025-11-28 (n=0)
fetching candles chunk: 2025-11-28 -> 2025-11-28 (n=0)
fetching candles chunk: 2025-11-28 -> 2025-11-30 (n=0)
fetching candles chunk: 2025-11-30 -> 2025-11-30 (n=0)
Backtest Config
Execution profile     : live_reality
Entry timing          : close
Entries close-only    : True
Intrabar exits via M1 : True
Magnifier             : M1
Magnifier policy      : conservative
Bid/ask used          : True
Spread effective      : 1.4
Ambiguous policy      : conservative
Parity debug          : False

Backtest Summary
Total trades: 106
Win rate: 50.00%
Avg win: 5.0043 USD
Avg loss: -8.0635 USD
Profit factor: 0.6326
Total PnL: -154.0700 USD
Total PnL (pips, weighted): -220.10
Total PnL (pips, raw): -27.10
Max drawdown: 154.6300 USD
Sharpe (per trade): -1.8107
Avg hold bars: 17.71
TP1 hit rate: 10.42%
Runner PnL: 33.7750 USD
Ambiguous bars: 0
Same-bar TP1+runner: 10
Stopouts: 9
Magnifier TF: M1
Magnifier Policy: conservative
