cache status: symbol=AUD_USD timeframe=M15 cached=2103 missing_windows=6
fetching candles chunk: 2025-12-30 -> 2025-12-30 (n=0)
fetching candles chunk: 2025-12-30 -> 2025-12-30 (n=0)
fetching candles chunk: 2025-12-30 -> 2025-12-30 (n=0)
fetching candles chunk: 2025-12-30 -> 2025-12-30 (n=0)
fetching candles chunk: 2025-12-30 -> 2025-12-30 (n=0)
fetching candles chunk: 2025-12-31 -> 2025-12-31 (n=0)
fetching candles chunk: 2025-12-31 -> 2025-12-31 (n=0)
fetching candles chunk: 2025-12-31 -> 2025-12-31 (n=0)
Backtest Config
Execution profile     : live_reality
Entry timing          : close
Entries close-only    : True
Intrabar exits via M1 : True
Magnifier             : M1
Magnifier policy      : conservative
Bid/ask used          : True
Spread effective      : 1.4
Ambiguous policy      : conservative
Parity debug          : False

Backtest Summary
Total trades: 104
Win rate: 46.15%
Avg win: 4.7804 USD
Avg loss: -6.1075 USD
Profit factor: 0.6709
Total PnL: -112.5600 USD
Total PnL (pips, weighted): -160.80
Total PnL (pips, raw): -6.40
Max drawdown: 128.0300 USD
Sharpe (per trade): -1.5051
Avg hold bars: 20.39
TP1 hit rate: 8.33%
Runner PnL: 27.0200 USD
Ambiguous bars: 0
Same-bar TP1+runner: 8
Stopouts: 7
Magnifier TF: M1
Magnifier Policy: conservative
