entry_ts,exit_ts,side,units_opened,units_closed,entry_price,exit_price,leg,reason,pnl_pips,pnl_pips_weighted,pnl_usd,mae_pips,equity,hold_bars,comp_units_opened,comp_units_closed,comp_pnl_usd,comp_balance
2026-02-12T12:15:00.000000000Z,2026-02-12T16:13:00.000000000Z,SHORT,8000.00,5600.00,0.71269,0.71076,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-17.95,62.2800,14,0,7864,15.216840,302.666240
2026-02-12T17:45:00.000000000Z,2026-02-12T17:45:00.000000000Z,SHORT,8000.00,0.00,0.70857,0.70857,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,62.2800,0,12173,0,0.000000,302.666240
2026-02-12T17:45:00.000000000Z,2026-02-12T18:30:00.000000000Z,SHORT,8000.00,8000.00,0.70857,0.70888,EXIT,FLIP,-3.20,-3.20,-2.5600,-6.05,59.7200,3,0,12173,-3.895360,298.770880
2026-02-12T18:30:00.000000000Z,2026-02-12T18:30:00.000000000Z,LONG,8000.00,0.00,0.70888,0.70888,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,59.7200,0,12011,0,0.000000,298.770880
2026-02-12T18:30:00.000000000Z,2026-02-13T06:29:00.000000000Z,LONG,8000.00,8000.00,0.70888,0.70602,EXIT,SL,-28.65,-28.65,-22.9200,-27.65,36.8000,46,0,12011,-34.411515,264.359365
2026-02-13T07:45:00.000000000Z,2026-02-13T07:45:00.000000000Z,LONG,8000.00,0.00,0.70610,0.70610,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,36.8000,0,10670,0,0.000000,264.359365
2026-02-13T07:45:00.000000000Z,2026-02-13T10:00:00.000000000Z,LONG,8000.00,8000.00,0.70610,0.70674,EXIT,FLIP,6.30,6.30,5.0400,-0.85,41.8400,9,0,10670,6.722100,271.081465
2026-02-13T10:00:00.000000000Z,2026-02-13T10:00:00.000000000Z,SHORT,8000.00,0.00,0.70674,0.70674,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,41.8400,0,10931,0,0.000000,271.081465
2026-02-13T10:00:00.000000000Z,2026-02-13T11:52:00.000000000Z,SHORT,8000.00,2400.00,0.70674,0.70480,TP1,TP1,19.35,5.81,4.6440,-3.25,46.4840,6,0,3279,6.344865,277.426330
2026-02-13T10:00:00.000000000Z,2026-02-13T11:52:00.000000000Z,SHORT,8000.00,5600.00,0.70674,0.70480,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-3.25,57.3200,6,0,7652,14.806620,292.232950
2026-02-13T12:45:00.000000000Z,2026-02-13T12:45:00.000000000Z,LONG,8000.00,0.00,0.70540,0.70540,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,57.3200,0,11806,0,0.000000,292.232950
2026-02-13T12:45:00.000000000Z,2026-02-13T13:30:00.000000000Z,LONG,8000.00,2400.00,0.70540,0.70734,TP1,TP1,19.35,5.81,4.6440,-7.45,61.9640,2,0,3542,6.853770,299.086720
2026-02-13T12:45:00.000000000Z,2026-02-13T13:30:00.000000000Z,LONG,8000.00,5600.00,0.70540,0.70734,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-7.45,72.8000,2,0,8264,15.990840,315.077560
2026-02-13T15:45:00.000000000Z,2026-02-13T15:45:00.000000000Z,SHORT,8000.00,0.00,0.70602,0.70602,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,72.8000,0,12718,0,0.000000,315.077560
2026-02-13T15:45:00.000000000Z,2026-02-13T16:45:00.000000000Z,SHORT,8000.00,8000.00,0.70602,0.70674,EXIT,FLIP,-7.30,-7.30,-5.8400,-12.05,66.9600,4,0,12718,-9.284140,305.793420
2026-02-13T16:45:00.000000000Z,2026-02-13T16:45:00.000000000Z,LONG,8000.00,0.00,0.70674,0.70674,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,66.9600,0,12331,0,0.000000,305.793420
2026-02-13T16:45:00.000000000Z,2026-02-13T19:15:00.000000000Z,LONG,8000.00,8000.00,0.70674,0.70786,EXIT,FLIP,11.10,11.10,8.8800,-1.35,75.8400,10,0,12331,13.687410,319.480830
2026-02-13T19:15:00.000000000Z,2026-02-13T19:15:00.000000000Z,SHORT,8000.00,0.00,0.70786,0.70786,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,75.8400,0,12863,0,0.000000,319.480830
2026-02-13T19:15:00.000000000Z,2026-02-13T21:45:00.000000000Z,SHORT,8000.00,8000.00,0.70786,0.70742,EXIT,FLIP,4.40,4.40,3.5200,-3.65,79.3600,10,0,12863,5.659720,325.140550
2026-02-13T21:45:00.000000000Z,2026-02-13T21:45:00.000000000Z,LONG,8000.00,0.00,0.70742,0.70742,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,79.3600,0,13099,0,0.000000,325.140550
2026-02-13T21:45:00.000000000Z,2026-02-16T02:00:00.000000000Z,LONG,8000.00,8000.00,0.70742,0.70810,EXIT,FLIP,6.90,6.90,5.5200,-16.35,84.8800,17,0,13099,9.038310,334.178860
2026-02-16T02:00:00.000000000Z,2026-02-16T02:00:00.000000000Z,SHORT,8000.00,0.00,0.70810,0.70810,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,84.8800,0,13450,0,0.000000,334.178860
2026-02-16T02:00:00.000000000Z,2026-02-16T05:45:00.000000000Z,SHORT,8000.00,8000.00,0.70810,0.70881,EXIT,FLIP,-7.00,-7.00,-5.6000,-8.75,79.2800,15,0,13450,-9.415000,324.763860
2026-02-16T05:45:00.000000000Z,2026-02-16T05:45:00.000000000Z,LONG,8000.00,0.00,0.70881,0.70881,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,79.2800,0,13058,0,0.000000,324.763860
2026-02-16T05:45:00.000000000Z,2026-02-16T07:00:00.000000000Z,LONG,8000.00,8000.00,0.70881,0.70847,EXIT,FLIP,-3.30,-3.30,-2.6400,-3.55,76.6400,5,0,13058,-4.309140,320.454720
2026-02-16T07:00:00.000000000Z,2026-02-16T07:00:00.000000000Z,SHORT,8000.00,0.00,0.70847,0.70847,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,76.6400,0,12891,0,0.000000,320.454720
2026-02-16T07:00:00.000000000Z,2026-02-16T12:00:00.000000000Z,SHORT,8000.00,8000.00,0.70847,0.70857,EXIT,FLIP,-0.90,-0.90,-0.7200,-11.95,75.9200,20,0,12891,-1.160190,319.294530
2026-02-16T12:00:00.000000000Z,2026-02-16T12:00:00.000000000Z,LONG,8000.00,0.00,0.70857,0.70857,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,75.9200,0,12842,0,0.000000,319.294530
2026-02-16T12:00:00.000000000Z,2026-02-17T01:54:00.000000000Z,LONG,8000.00,8000.00,0.70857,0.70570,EXIT,SL,-28.65,-28.65,-22.9200,-27.95,53.0000,54,0,12842,-36.792330,282.502200
2026-02-17T03:45:00.000000000Z,2026-02-17T03:45:00.000000000Z,LONG,8000.00,0.00,0.70559,0.70559,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,53.0000,0,11410,0,0.000000,282.502200
2026-02-17T03:45:00.000000000Z,2026-02-17T07:00:00.000000000Z,LONG,8000.00,8000.00,0.70559,0.70609,EXIT,FLIP,5.00,5.00,4.0000,-1.35,57.0000,13,0,11410,5.705000,288.207200
2026-02-17T07:00:00.000000000Z,2026-02-17T07:00:00.000000000Z,SHORT,8000.00,0.00,0.70609,0.70609,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,57.0000,0,11632,0,0.000000,288.207200
2026-02-17T07:00:00.000000000Z,2026-02-17T14:15:00.000000000Z,SHORT,8000.00,8000.00,0.70609,0.70494,EXIT,FLIP,11.40,11.40,9.1200,-16.05,66.1200,29,0,11632,13.260480,301.467680
2026-02-17T14:15:00.000000000Z,2026-02-17T14:15:00.000000000Z,LONG,8000.00,0.00,0.70494,0.70494,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,66.1200,0,12188,0,0.000000,301.467680
2026-02-17T14:15:00.000000000Z,2026-02-17T18:18:00.000000000Z,LONG,8000.00,2400.00,0.70494,0.70688,TP1,TP1,19.35,5.81,4.6440,-21.25,70.7640,15,0,3656,7.074360,308.542040
2026-02-17T14:15:00.000000000Z,2026-02-17T18:18:00.000000000Z,LONG,8000.00,5600.00,0.70494,0.70688,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-21.25,81.6000,15,0,8532,16.509420,325.051460
2026-02-17T19:15:00.000000000Z,2026-02-17T19:15:00.000000000Z,SHORT,8000.00,0.00,0.70810,0.70810,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,81.6000,0,13082,0,0.000000,325.051460
2026-02-17T19:15:00.000000000Z,2026-02-18T13:52:00.000000000Z,SHORT,8000.00,2400.00,0.70810,0.70616,TP1,TP1,19.35,5.81,4.6440,-6.85,86.2440,73,0,3925,7.594875,332.646335
2026-02-17T19:15:00.000000000Z,2026-02-18T13:52:00.000000000Z,SHORT,8000.00,5600.00,0.70810,0.70616,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-6.85,97.0800,73,0,9157,17.718795,350.365130
2026-02-18T14:30:00.000000000Z,2026-02-18T14:30:00.000000000Z,LONG,8000.00,0.00,0.70615,0.70615,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,97.0800,0,14140,0,0.000000,350.365130
2026-02-18T14:30:00.000000000Z,2026-02-19T14:25:00.000000000Z,LONG,8000.00,8000.00,0.70615,0.70328,EXIT,SL,-28.65,-28.65,-22.9200,-27.75,74.1600,94,0,14140,-40.511100,309.854030
2026-02-19T17:30:00.000000000Z,2026-02-19T17:30:00.000000000Z,SHORT,8000.00,0.00,0.70514,0.70514,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,74.1600,0,12523,0,0.000000,309.854030
2026-02-19T17:30:00.000000000Z,2026-02-19T18:30:00.000000000Z,SHORT,8000.00,8000.00,0.70514,0.70542,EXIT,FLIP,-2.90,-2.90,-2.3200,-6.15,71.8400,4,0,12523,-3.631670,306.222360
2026-02-19T18:30:00.000000000Z,2026-02-19T18:30:00.000000000Z,LONG,8000.00,0.00,0.70542,0.70542,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,71.8400,0,12371,0,0.000000,306.222360
2026-02-19T18:30:00.000000000Z,2026-02-19T19:30:00.000000000Z,LONG,8000.00,8000.00,0.70542,0.70456,EXIT,FLIP,-8.60,-8.60,-6.8800,-11.55,64.9600,4,0,12371,-10.639060,295.583300
2026-02-19T19:30:00.000000000Z,2026-02-19T19:30:00.000000000Z,SHORT,8000.00,0.00,0.70456,0.70456,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,64.9600,0,11956,0,0.000000,295.583300
2026-02-19T19:30:00.000000000Z,2026-02-19T20:30:00.000000000Z,SHORT,8000.00,8000.00,0.70456,0.70525,EXIT,FLIP,-6.80,-6.80,-5.4400,-8.15,59.5200,4,0,11956,-8.130080,287.453220
2026-02-19T20:30:00.000000000Z,2026-02-19T20:30:00.000000000Z,LONG,8000.00,0.00,0.70525,0.70525,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,59.5200,0,11616,0,0.000000,287.453220
2026-02-19T20:30:00.000000000Z,2026-02-20T01:50:00.000000000Z,LONG,8000.00,8000.00,0.70525,0.70238,EXIT,SL,-28.65,-28.65,-22.9200,-29.45,36.6000,20,0,11616,-33.279840,254.173380
2026-02-20T03:00:00.000000000Z,2026-02-20T03:00:00.000000000Z,LONG,8000.00,0.00,0.70291,0.70291,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,36.6000,0,10305,0,0.000000,254.173380
2026-02-20T03:00:00.000000000Z,2026-02-20T07:07:00.000000000Z,LONG,8000.00,2400.00,0.70291,0.70484,TP1,TP1,19.35,5.81,4.6440,-5.85,41.2440,15,0,3092,5.983020,260.156400
2026-02-20T03:00:00.000000000Z,2026-02-20T07:07:00.000000000Z,LONG,8000.00,5600.00,0.70291,0.70484,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-5.85,52.0800,15,0,7213,13.957155,274.113555
2026-02-20T07:45:00.000000000Z,2026-02-20T07:45:00.000000000Z,SHORT,8000.00,0.00,0.70412,0.70412,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,52.0800,0,11095,0,0.000000,274.113555
2026-02-20T07:45:00.000000000Z,2026-02-20T13:15:00.000000000Z,SHORT,8000.00,8000.00,0.70412,0.70532,EXIT,FLIP,-12.10,-12.10,-9.6800,-25.85,42.4000,22,0,11095,-13.424950,260.688605
2026-02-20T13:15:00.000000000Z,2026-02-20T13:15:00.000000000Z,LONG,8000.00,0.00,0.70532,0.70532,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,42.4000,0,10533,0,0.000000,260.688605
2026-02-20T13:15:00.000000000Z,2026-02-20T15:01:00.000000000Z,LONG,8000.00,2400.00,0.70532,0.70726,TP1,TP1,19.35,5.81,4.6440,-13.05,47.0440,6,0,3160,6.114600,266.803205
2026-02-20T13:15:00.000000000Z,2026-02-20T15:01:00.000000000Z,LONG,8000.00,5600.00,0.70532,0.70726,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-13.05,57.8800,6,0,7373,14.266755,281.069960
2026-02-20T17:00:00.000000000Z,2026-02-20T17:00:00.000000000Z,SHORT,8000.00,0.00,0.70692,0.70692,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,57.8800,0,11331,0,0.000000,281.069960
2026-02-20T17:00:00.000000000Z,2026-02-22T23:30:00.000000000Z,SHORT,8000.00,8000.00,0.70692,0.70978,EXIT,SL,-28.65,-28.65,-22.9200,-27.85,34.9600,25,0,11331,-32.463315,248.606645
2026-02-23T00:30:00.000000000Z,2026-02-23T00:30:00.000000000Z,SHORT,8000.00,0.00,0.70953,0.70953,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,34.9600,0,9985,0,0.000000,248.606645
2026-02-23T00:30:00.000000000Z,2026-02-23T02:05:00.000000000Z,SHORT,8000.00,2400.00,0.70953,0.70759,TP1,TP1,19.35,5.81,4.6440,-0.55,39.6040,5,0,2996,5.797260,254.403905
2026-02-23T00:30:00.000000000Z,2026-02-23T02:05:00.000000000Z,SHORT,8000.00,5600.00,0.70953,0.70759,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-0.55,50.4400,5,0,6989,13.523715,267.927620
2026-02-23T04:30:00.000000000Z,2026-02-23T04:30:00.000000000Z,LONG,8000.00,0.00,0.70722,0.70722,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,50.4400,0,10797,0,0.000000,267.927620
2026-02-23T04:30:00.000000000Z,2026-02-23T07:30:00.000000000Z,LONG,8000.00,8000.00,0.70722,0.70776,EXIT,FLIP,5.30,5.30,4.2400,-5.85,54.6800,12,0,10797,5.722410,273.650030
2026-02-23T07:30:00.000000000Z,2026-02-23T07:30:00.000000000Z,SHORT,8000.00,0.00,0.70776,0.70776,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,54.6800,0,11019,0,0.000000,273.650030
2026-02-23T07:30:00.000000000Z,2026-02-23T12:24:00.000000000Z,SHORT,8000.00,2400.00,0.70776,0.70582,TP1,TP1,19.35,5.81,4.6440,-13.25,59.3240,18,0,3306,6.397110,280.047140
2026-02-23T07:30:00.000000000Z,2026-02-23T12:24:00.000000000Z,SHORT,8000.00,5600.00,0.70776,0.70582,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-13.25,70.1600,18,0,7713,14.924655,294.971795
2026-02-23T13:00:00.000000000Z,2026-02-23T13:00:00.000000000Z,LONG,8000.00,0.00,0.70671,0.70671,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,70.1600,0,11895,0,0.000000,294.971795
2026-02-23T13:00:00.000000000Z,2026-02-24T12:20:00.000000000Z,LONG,8000.00,8000.00,0.70671,0.70384,EXIT,SL,-28.65,-28.65,-22.9200,-27.65,47.2400,92,0,11895,-34.079175,260.892620
2026-02-24T12:45:00.000000000Z,2026-02-24T12:45:00.000000000Z,LONG,8000.00,0.00,0.70432,0.70432,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,47.2400,0,10556,0,0.000000,260.892620
2026-02-24T12:45:00.000000000Z,2026-02-24T16:12:00.000000000Z,LONG,8000.00,2400.00,0.70432,0.70626,TP1,TP1,19.35,5.81,4.6440,-16.65,51.8840,12,0,3167,6.128145,267.020765
2026-02-24T12:45:00.000000000Z,2026-02-24T16:12:00.000000000Z,LONG,8000.00,5600.00,0.70432,0.70626,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-16.65,62.7200,12,0,7389,14.297715,281.318480
2026-02-24T17:30:00.000000000Z,2026-02-24T17:30:00.000000000Z,SHORT,8000.00,0.00,0.70625,0.70625,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,62.7200,0,11352,0,0.000000,281.318480
2026-02-24T17:30:00.000000000Z,2026-02-24T20:30:00.000000000Z,SHORT,8000.00,8000.00,0.70625,0.70647,EXIT,FLIP,-2.10,-2.10,-1.6800,-3.25,61.0400,12,0,11352,-2.383920,278.934560
2026-02-24T20:30:00.000000000Z,2026-02-24T20:30:00.000000000Z,LONG,8000.00,0.00,0.70647,0.70647,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,61.0400,0,11252,0,0.000000,278.934560
2026-02-24T20:30:00.000000000Z,2026-02-25T02:14:00.000000000Z,LONG,8000.00,2400.00,0.70647,0.70840,TP1,TP1,19.35,5.81,4.6440,-7.45,65.6840,21,0,3376,6.532560,285.467120
2026-02-24T20:30:00.000000000Z,2026-02-25T02:14:00.000000000Z,LONG,8000.00,5600.00,0.70647,0.70840,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-7.45,76.5200,21,0,7876,15.240060,300.707180
2026-02-25T07:15:00.000000000Z,2026-02-25T07:15:00.000000000Z,SHORT,8000.00,0.00,0.71095,0.71095,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,76.5200,0,12054,0,0.000000,300.707180
2026-02-25T07:15:00.000000000Z,2026-02-25T09:38:00.000000000Z,SHORT,8000.00,2400.00,0.71095,0.70901,TP1,TP1,19.35,5.81,4.6440,-0.55,81.1640,8,0,3616,6.996960,307.704140
2026-02-25T07:15:00.000000000Z,2026-02-25T09:38:00.000000000Z,SHORT,8000.00,5600.00,0.71095,0.70901,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-0.55,92.0000,8,0,8438,16.327530,324.031670
2026-02-25T11:45:00.000000000Z,2026-02-25T11:45:00.000000000Z,LONG,8000.00,0.00,0.70810,0.70810,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,92.0000,0,13041,0,0.000000,324.031670
2026-02-25T11:45:00.000000000Z,2026-02-25T15:18:00.000000000Z,LONG,8000.00,2400.00,0.70810,0.71004,TP1,TP1,19.35,5.81,4.6440,-1.15,96.6440,13,0,3912,7.569720,331.601390
2026-02-25T11:45:00.000000000Z,2026-02-25T15:18:00.000000000Z,LONG,8000.00,5600.00,0.70810,0.71004,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-1.15,107.4800,13,0,9129,17.664615,349.266005
2026-02-25T17:45:00.000000000Z,2026-02-25T17:45:00.000000000Z,SHORT,8000.00,0.00,0.71183,0.71183,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,107.4800,0,13983,0,0.000000,349.266005
2026-02-25T17:45:00.000000000Z,2026-02-26T00:15:00.000000000Z,SHORT,8000.00,8000.00,0.71183,0.71240,EXIT,FLIP,-5.70,-5.70,-4.5600,-7.65,102.9200,26,0,13983,-7.970310,341.295695
2026-02-26T00:15:00.000000000Z,2026-02-26T00:15:00.000000000Z,LONG,8000.00,0.00,0.71240,0.71240,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,102.9200,0,13653,0,0.000000,341.295695
2026-02-26T00:15:00.000000000Z,2026-02-26T02:15:00.000000000Z,LONG,8000.00,8000.00,0.71240,0.71225,EXIT,FLIP,-1.50,-1.50,-1.2000,-2.65,101.7200,8,0,13653,-2.047950,339.247745
2026-02-26T02:15:00.000000000Z,2026-02-26T02:15:00.000000000Z,SHORT,8000.00,0.00,0.71225,0.71225,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,101.7200,0,13574,0,0.000000,339.247745
2026-02-26T02:15:00.000000000Z,2026-02-26T04:30:00.000000000Z,SHORT,8000.00,8000.00,0.71225,0.71271,EXIT,FLIP,-4.50,-4.50,-3.6000,-6.05,98.1200,9,0,13574,-6.108300,333.139445
2026-02-26T04:30:00.000000000Z,2026-02-26T04:30:00.000000000Z,LONG,8000.00,0.00,0.71271,0.71271,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,98.1200,0,13321,0,0.000000,333.139445
2026-02-26T04:30:00.000000000Z,2026-02-26T06:45:00.000000000Z,LONG,8000.00,8000.00,0.71271,0.71291,EXIT,FLIP,2.10,2.10,1.6800,-2.85,99.8000,9,0,13321,2.797410,335.936855
2026-02-26T06:45:00.000000000Z,2026-02-26T06:45:00.000000000Z,SHORT,8000.00,0.00,0.71291,0.71291,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,99.8000,0,13429,0,0.000000,335.936855
2026-02-26T06:45:00.000000000Z,2026-02-26T09:00:00.000000000Z,SHORT,8000.00,8000.00,0.71291,0.71179,EXIT,FLIP,11.30,11.30,9.0400,-1.95,108.8400,9,0,13429,15.174770,351.111625
2026-02-26T09:00:00.000000000Z,2026-02-26T09:00:00.000000000Z,LONG,8000.00,0.00,0.71179,0.71179,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,108.8400,0,14058,0,0.000000,351.111625
2026-02-26T09:00:00.000000000Z,2026-02-26T13:30:00.000000000Z,LONG,8000.00,8000.00,0.71179,0.71110,EXIT,FLIP,-6.90,-6.90,-5.5200,-8.65,103.3200,18,0,14058,-9.700020,341.411605
2026-02-26T13:30:00.000000000Z,2026-02-26T13:30:00.000000000Z,SHORT,8000.00,0.00,0.71110,0.71110,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,103.3200,0,13683,0,0.000000,341.411605
2026-02-26T13:30:00.000000000Z,2026-02-26T15:15:00.000000000Z,SHORT,8000.00,2400.00,0.71110,0.70916,TP1,TP1,19.35,5.81,4.6440,-4.45,107.9640,6,0,4105,7.943175,349.354780
2026-02-26T13:30:00.000000000Z,2026-02-26T15:15:00.000000000Z,SHORT,8000.00,5600.00,0.71110,0.70916,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-4.45,118.8000,6,0,9578,18.533430,367.888210
2026-02-26T15:30:00.000000000Z,2026-02-26T15:30:00.000000000Z,LONG,8000.00,0.00,0.70928,0.70928,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,118.8000,0,14782,0,0.000000,367.888210
2026-02-26T15:30:00.000000000Z,2026-02-26T21:30:00.000000000Z,LONG,8000.00,8000.00,0.70928,0.71054,EXIT,FLIP,12.50,12.50,10.0000,-19.25,128.8000,24,0,14782,18.477500,386.365710
2026-02-26T21:30:00.000000000Z,2026-02-26T21:30:00.000000000Z,SHORT,8000.00,0.00,0.71054,0.71054,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,128.8000,0,15497,0,0.000000,386.365710
2026-02-26T21:30:00.000000000Z,2026-02-27T00:00:00.000000000Z,SHORT,8000.00,8000.00,0.71054,0.71067,EXIT,FLIP,-1.40,-1.40,-1.1200,-4.05,127.6800,10,0,15497,-2.169580,384.196130
2026-02-27T00:00:00.000000000Z,2026-02-27T00:00:00.000000000Z,LONG,8000.00,0.00,0.71067,0.71067,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,127.6800,0,15407,0,0.000000,384.196130
2026-02-27T00:00:00.000000000Z,2026-02-27T05:20:00.000000000Z,LONG,8000.00,2400.00,0.71067,0.71261,TP1,TP1,19.35,5.81,4.6440,-10.55,132.3240,20,0,4622,8.943570,393.139700
2026-02-27T00:00:00.000000000Z,2026-02-27T05:20:00.000000000Z,LONG,8000.00,5600.00,0.71067,0.71261,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-10.55,143.1600,20,0,10785,20.868975,414.008675
2026-02-27T05:45:00.000000000Z,2026-02-27T05:45:00.000000000Z,SHORT,8000.00,0.00,0.71254,0.71254,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,143.1600,0,16559,0,0.000000,414.008675
2026-02-27T05:45:00.000000000Z,2026-02-27T09:15:00.000000000Z,SHORT,8000.00,8000.00,0.71254,0.71176,EXIT,FLIP,7.70,7.70,6.1600,-3.25,149.3200,14,0,16559,12.750430,426.759105
2026-02-27T09:15:00.000000000Z,2026-02-27T09:15:00.000000000Z,LONG,8000.00,0.00,0.71176,0.71176,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,149.3200,0,17088,0,0.000000,426.759105
2026-02-27T09:15:00.000000000Z,2026-02-27T13:40:00.000000000Z,LONG,8000.00,8000.00,0.71176,0.70890,EXIT,SL,-28.65,-28.65,-22.9200,-29.65,126.4000,16,0,17088,-48.957120,377.801985
2026-02-27T16:15:00.000000000Z,2026-02-27T16:15:00.000000000Z,SHORT,8000.00,0.00,0.71212,0.71212,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,126.4000,0,15120,0,0.000000,377.801985
2026-02-27T16:15:00.000000000Z,2026-02-27T20:00:00.000000000Z,SHORT,8000.00,8000.00,0.71212,0.71203,EXIT,FLIP,0.90,0.90,0.7200,-6.45,127.1200,15,0,15120,1.360800,379.162785
2026-02-27T20:00:00.000000000Z,2026-02-27T20:00:00.000000000Z,LONG,8000.00,0.00,0.71203,0.71203,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,127.1200,0,15176,0,0.000000,379.162785
