entry_ts,exit_ts,side,units_opened,units_closed,entry_price,exit_price,leg,reason,pnl_pips,pnl_pips_weighted,pnl_usd,mae_pips,equity,hold_bars,comp_units_opened,comp_units_closed,comp_pnl_usd,comp_balance
2026-02-13T12:45:00.000000000Z,2026-02-13T12:45:00.000000000Z,LONG,8000.00,0.00,0.70540,0.70540,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,75.6800,0,13194,0,0.000000,326.586830
2026-02-13T12:45:00.000000000Z,2026-02-13T13:30:00.000000000Z,LONG,8000.00,2400.00,0.70540,0.70734,TP1,TP1,19.35,5.81,4.6440,-7.45,80.3240,2,0,3958,7.658730,334.245560
2026-02-13T12:45:00.000000000Z,2026-02-13T13:30:00.000000000Z,LONG,8000.00,5600.00,0.70540,0.70734,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-7.45,91.1600,2,0,9236,17.871660,352.117220
2026-02-13T15:45:00.000000000Z,2026-02-13T15:45:00.000000000Z,SHORT,8000.00,0.00,0.70602,0.70602,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,91.1600,0,14213,0,0.000000,352.117220
2026-02-13T15:45:00.000000000Z,2026-02-13T16:45:00.000000000Z,SHORT,8000.00,8000.00,0.70602,0.70674,EXIT,FLIP,-7.30,-7.30,-5.8400,-12.05,85.3200,4,0,14213,-10.375490,341.741730
2026-02-13T16:45:00.000000000Z,2026-02-13T16:45:00.000000000Z,LONG,8000.00,0.00,0.70674,0.70674,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,85.3200,0,13781,0,0.000000,341.741730
2026-02-13T16:45:00.000000000Z,2026-02-13T19:15:00.000000000Z,LONG,8000.00,8000.00,0.70674,0.70786,EXIT,FLIP,11.10,11.10,8.8800,-1.35,94.2000,10,0,13781,15.296910,357.038640
2026-02-13T19:15:00.000000000Z,2026-02-13T19:15:00.000000000Z,SHORT,8000.00,0.00,0.70786,0.70786,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,94.2000,0,14375,0,0.000000,357.038640
2026-02-13T19:15:00.000000000Z,2026-02-13T21:45:00.000000000Z,SHORT,8000.00,8000.00,0.70786,0.70742,EXIT,FLIP,4.40,4.40,3.5200,-3.65,97.7200,10,0,14375,6.325000,363.363640
2026-02-13T21:45:00.000000000Z,2026-02-13T21:45:00.000000000Z,LONG,8000.00,0.00,0.70742,0.70742,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,97.7200,0,14638,0,0.000000,363.363640
2026-02-13T21:45:00.000000000Z,2026-02-16T02:00:00.000000000Z,LONG,8000.00,8000.00,0.70742,0.70810,EXIT,FLIP,6.90,6.90,5.5200,-16.35,103.2400,17,0,14638,10.100220,373.463860
2026-02-16T02:00:00.000000000Z,2026-02-16T02:00:00.000000000Z,SHORT,8000.00,0.00,0.70810,0.70810,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,103.2400,0,15031,0,0.000000,373.463860
2026-02-16T02:00:00.000000000Z,2026-02-16T05:45:00.000000000Z,SHORT,8000.00,8000.00,0.70810,0.70881,EXIT,FLIP,-7.00,-7.00,-5.6000,-8.75,97.6400,15,0,15031,-10.521700,362.942160
2026-02-16T05:45:00.000000000Z,2026-02-16T05:45:00.000000000Z,LONG,8000.00,0.00,0.70881,0.70881,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,97.6400,0,14593,0,0.000000,362.942160
2026-02-16T05:45:00.000000000Z,2026-02-16T07:00:00.000000000Z,LONG,8000.00,8000.00,0.70881,0.70847,EXIT,FLIP,-3.30,-3.30,-2.6400,-3.55,95.0000,5,0,14593,-4.815690,358.126470
2026-02-16T07:00:00.000000000Z,2026-02-16T07:00:00.000000000Z,SHORT,8000.00,0.00,0.70847,0.70847,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,95.0000,0,14406,0,0.000000,358.126470
2026-02-16T07:00:00.000000000Z,2026-02-16T12:00:00.000000000Z,SHORT,8000.00,8000.00,0.70847,0.70857,EXIT,FLIP,-0.90,-0.90,-0.7200,-11.95,94.2800,20,0,14406,-1.296540,356.829930
2026-02-16T12:00:00.000000000Z,2026-02-16T12:00:00.000000000Z,LONG,8000.00,0.00,0.70857,0.70857,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,94.2800,0,14352,0,0.000000,356.829930
2026-02-16T12:00:00.000000000Z,2026-02-17T01:54:00.000000000Z,LONG,8000.00,8000.00,0.70857,0.70570,EXIT,SL,-28.65,-28.65,-22.9200,-27.95,71.3600,54,0,14352,-41.118480,315.711450
2026-02-17T03:45:00.000000000Z,2026-02-17T03:45:00.000000000Z,LONG,8000.00,0.00,0.70559,0.70559,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,71.3600,0,12752,0,0.000000,315.711450
2026-02-17T03:45:00.000000000Z,2026-02-17T07:00:00.000000000Z,LONG,8000.00,8000.00,0.70559,0.70609,EXIT,FLIP,5.00,5.00,4.0000,-1.35,75.3600,13,0,12752,6.376000,322.087450
2026-02-17T07:00:00.000000000Z,2026-02-17T07:00:00.000000000Z,SHORT,8000.00,0.00,0.70609,0.70609,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,75.3600,0,13000,0,0.000000,322.087450
2026-02-17T07:00:00.000000000Z,2026-02-17T14:15:00.000000000Z,SHORT,8000.00,8000.00,0.70609,0.70494,EXIT,FLIP,11.40,11.40,9.1200,-16.05,84.4800,29,0,13000,14.820000,336.907450
2026-02-17T14:15:00.000000000Z,2026-02-17T14:15:00.000000000Z,LONG,8000.00,0.00,0.70494,0.70494,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,84.4800,0,13620,0,0.000000,336.907450
2026-02-17T14:15:00.000000000Z,2026-02-17T18:18:00.000000000Z,LONG,8000.00,2400.00,0.70494,0.70688,TP1,TP1,19.35,5.81,4.6440,-21.25,89.1240,15,0,4086,7.906410,344.813860
2026-02-17T14:15:00.000000000Z,2026-02-17T18:18:00.000000000Z,LONG,8000.00,5600.00,0.70494,0.70688,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-21.25,99.9600,15,0,9534,18.448290,363.262150
2026-02-17T19:15:00.000000000Z,2026-02-17T19:15:00.000000000Z,SHORT,8000.00,0.00,0.70810,0.70810,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,99.9600,0,14620,0,0.000000,363.262150
2026-02-17T19:15:00.000000000Z,2026-02-18T13:52:00.000000000Z,SHORT,8000.00,2400.00,0.70810,0.70616,TP1,TP1,19.35,5.81,4.6440,-6.85,104.6040,73,0,4386,8.486910,371.749060
2026-02-17T19:15:00.000000000Z,2026-02-18T13:52:00.000000000Z,SHORT,8000.00,5600.00,0.70810,0.70616,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-6.85,115.4400,73,0,10234,19.802790,391.551850
2026-02-18T14:30:00.000000000Z,2026-02-18T14:30:00.000000000Z,LONG,8000.00,0.00,0.70615,0.70615,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,115.4400,0,15802,0,0.000000,391.551850
2026-02-18T14:30:00.000000000Z,2026-02-19T14:25:00.000000000Z,LONG,8000.00,8000.00,0.70615,0.70328,EXIT,SL,-28.65,-28.65,-22.9200,-27.75,92.5200,94,0,15802,-45.272730,346.279120
2026-02-19T17:30:00.000000000Z,2026-02-19T17:30:00.000000000Z,SHORT,8000.00,0.00,0.70514,0.70514,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,92.5200,0,13995,0,0.000000,346.279120
2026-02-19T17:30:00.000000000Z,2026-02-19T18:30:00.000000000Z,SHORT,8000.00,8000.00,0.70514,0.70542,EXIT,FLIP,-2.90,-2.90,-2.3200,-6.15,90.2000,4,0,13995,-4.058550,342.220570
2026-02-19T18:30:00.000000000Z,2026-02-19T18:30:00.000000000Z,LONG,8000.00,0.00,0.70542,0.70542,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,90.2000,0,13826,0,0.000000,342.220570
2026-02-19T18:30:00.000000000Z,2026-02-19T19:30:00.000000000Z,LONG,8000.00,8000.00,0.70542,0.70456,EXIT,FLIP,-8.60,-8.60,-6.8800,-11.55,83.3200,4,0,13826,-11.890360,330.330210
2026-02-19T19:30:00.000000000Z,2026-02-19T19:30:00.000000000Z,SHORT,8000.00,0.00,0.70456,0.70456,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,83.3200,0,13362,0,0.000000,330.330210
2026-02-19T19:30:00.000000000Z,2026-02-19T20:30:00.000000000Z,SHORT,8000.00,8000.00,0.70456,0.70525,EXIT,FLIP,-6.80,-6.80,-5.4400,-8.15,77.8800,4,0,13362,-9.086160,321.244050
2026-02-19T20:30:00.000000000Z,2026-02-19T20:30:00.000000000Z,LONG,8000.00,0.00,0.70525,0.70525,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,77.8800,0,12981,0,0.000000,321.244050
2026-02-19T20:30:00.000000000Z,2026-02-20T01:50:00.000000000Z,LONG,8000.00,8000.00,0.70525,0.70238,EXIT,SL,-28.65,-28.65,-22.9200,-29.45,54.9600,20,0,12981,-37.190565,284.053485
2026-02-20T03:00:00.000000000Z,2026-02-20T03:00:00.000000000Z,LONG,8000.00,0.00,0.70291,0.70291,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,54.9600,0,11517,0,0.000000,284.053485
2026-02-20T03:00:00.000000000Z,2026-02-20T07:07:00.000000000Z,LONG,8000.00,2400.00,0.70291,0.70484,TP1,TP1,19.35,5.81,4.6440,-5.85,59.6040,15,0,3455,6.685425,290.738910
2026-02-20T03:00:00.000000000Z,2026-02-20T07:07:00.000000000Z,LONG,8000.00,5600.00,0.70291,0.70484,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-5.85,70.4400,15,0,8062,15.599970,306.338880
2026-02-20T07:45:00.000000000Z,2026-02-20T07:45:00.000000000Z,SHORT,8000.00,0.00,0.70412,0.70412,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,70.4400,0,12399,0,0.000000,306.338880
2026-02-20T07:45:00.000000000Z,2026-02-20T13:15:00.000000000Z,SHORT,8000.00,8000.00,0.70412,0.70532,EXIT,FLIP,-12.10,-12.10,-9.6800,-25.85,60.7600,22,0,12399,-15.002790,291.336090
2026-02-20T13:15:00.000000000Z,2026-02-20T13:15:00.000000000Z,LONG,8000.00,0.00,0.70532,0.70532,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,60.7600,0,11772,0,0.000000,291.336090
2026-02-20T13:15:00.000000000Z,2026-02-20T15:01:00.000000000Z,LONG,8000.00,2400.00,0.70532,0.70726,TP1,TP1,19.35,5.81,4.6440,-13.05,65.4040,6,0,3532,6.834420,298.170510
2026-02-20T13:15:00.000000000Z,2026-02-20T15:01:00.000000000Z,LONG,8000.00,5600.00,0.70532,0.70726,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-13.05,76.2400,6,0,8240,15.944400,314.114910
2026-02-20T17:00:00.000000000Z,2026-02-20T17:00:00.000000000Z,SHORT,8000.00,0.00,0.70692,0.70692,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,76.2400,0,12663,0,0.000000,314.114910
2026-02-20T17:00:00.000000000Z,2026-02-22T23:30:00.000000000Z,SHORT,8000.00,8000.00,0.70692,0.70978,EXIT,SL,-28.65,-28.65,-22.9200,-27.85,53.3200,25,0,12663,-36.279495,277.835415
2026-02-23T00:30:00.000000000Z,2026-02-23T00:30:00.000000000Z,SHORT,8000.00,0.00,0.70953,0.70953,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,53.3200,0,11159,0,0.000000,277.835415
2026-02-23T00:30:00.000000000Z,2026-02-23T02:05:00.000000000Z,SHORT,8000.00,2400.00,0.70953,0.70759,TP1,TP1,19.35,5.81,4.6440,-0.55,57.9640,5,0,3348,6.478380,284.313795
2026-02-23T00:30:00.000000000Z,2026-02-23T02:05:00.000000000Z,SHORT,8000.00,5600.00,0.70953,0.70759,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-0.55,68.8000,5,0,7811,15.114285,299.428080
2026-02-23T04:30:00.000000000Z,2026-02-23T04:30:00.000000000Z,LONG,8000.00,0.00,0.70722,0.70722,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,68.8000,0,12066,0,0.000000,299.428080
2026-02-23T04:30:00.000000000Z,2026-02-23T07:30:00.000000000Z,LONG,8000.00,8000.00,0.70722,0.70776,EXIT,FLIP,5.30,5.30,4.2400,-5.85,73.0400,12,0,12066,6.394980,305.823060
2026-02-23T07:30:00.000000000Z,2026-02-23T07:30:00.000000000Z,SHORT,8000.00,0.00,0.70776,0.70776,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,73.0400,0,12314,0,0.000000,305.823060
2026-02-23T07:30:00.000000000Z,2026-02-23T12:24:00.000000000Z,SHORT,8000.00,2400.00,0.70776,0.70582,TP1,TP1,19.35,5.81,4.6440,-13.25,77.6840,18,0,3694,7.147890,312.970950
2026-02-23T07:30:00.000000000Z,2026-02-23T12:24:00.000000000Z,SHORT,8000.00,5600.00,0.70776,0.70582,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-13.25,88.5200,18,0,8620,16.679700,329.650650
2026-02-23T13:00:00.000000000Z,2026-02-23T13:00:00.000000000Z,LONG,8000.00,0.00,0.70671,0.70671,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,88.5200,0,13294,0,0.000000,329.650650
2026-02-23T13:00:00.000000000Z,2026-02-24T12:20:00.000000000Z,LONG,8000.00,8000.00,0.70671,0.70384,EXIT,SL,-28.65,-28.65,-22.9200,-27.65,65.6000,92,0,13294,-38.087310,291.563340
2026-02-24T12:45:00.000000000Z,2026-02-24T12:45:00.000000000Z,LONG,8000.00,0.00,0.70432,0.70432,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,65.6000,0,11797,0,0.000000,291.563340
2026-02-24T12:45:00.000000000Z,2026-02-24T16:12:00.000000000Z,LONG,8000.00,2400.00,0.70432,0.70626,TP1,TP1,19.35,5.81,4.6440,-16.65,70.2440,12,0,3539,6.847965,298.411305
2026-02-24T12:45:00.000000000Z,2026-02-24T16:12:00.000000000Z,LONG,8000.00,5600.00,0.70432,0.70626,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-16.65,81.0800,12,0,8258,15.979230,314.390535
2026-02-24T17:30:00.000000000Z,2026-02-24T17:30:00.000000000Z,SHORT,8000.00,0.00,0.70625,0.70625,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,81.0800,0,12686,0,0.000000,314.390535
2026-02-24T17:30:00.000000000Z,2026-02-24T20:30:00.000000000Z,SHORT,8000.00,8000.00,0.70625,0.70647,EXIT,FLIP,-2.10,-2.10,-1.6800,-3.25,79.4000,12,0,12686,-2.664060,311.726475
2026-02-24T20:30:00.000000000Z,2026-02-24T20:30:00.000000000Z,LONG,8000.00,0.00,0.70647,0.70647,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,79.4000,0,12575,0,0.000000,311.726475
2026-02-24T20:30:00.000000000Z,2026-02-25T02:14:00.000000000Z,LONG,8000.00,2400.00,0.70647,0.70840,TP1,TP1,19.35,5.81,4.6440,-7.45,84.0440,21,0,3772,7.298820,319.025295
2026-02-24T20:30:00.000000000Z,2026-02-25T02:14:00.000000000Z,LONG,8000.00,5600.00,0.70647,0.70840,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-7.45,94.8800,21,0,8802,17.031870,336.057165
2026-02-25T07:15:00.000000000Z,2026-02-25T07:15:00.000000000Z,SHORT,8000.00,0.00,0.71095,0.71095,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,94.8800,0,13471,0,0.000000,336.057165
2026-02-25T07:15:00.000000000Z,2026-02-25T09:38:00.000000000Z,SHORT,8000.00,2400.00,0.71095,0.70901,TP1,TP1,19.35,5.81,4.6440,-0.55,99.5240,8,0,4041,7.819335,343.876500
2026-02-25T07:15:00.000000000Z,2026-02-25T09:38:00.000000000Z,SHORT,8000.00,5600.00,0.71095,0.70901,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-0.55,110.3600,8,0,9430,18.247050,362.123550
2026-02-25T11:45:00.000000000Z,2026-02-25T11:45:00.000000000Z,LONG,8000.00,0.00,0.70810,0.70810,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,110.3600,0,14574,0,0.000000,362.123550
2026-02-25T11:45:00.000000000Z,2026-02-25T15:18:00.000000000Z,LONG,8000.00,2400.00,0.70810,0.71004,TP1,TP1,19.35,5.81,4.6440,-1.15,115.0040,13,0,4372,8.459820,370.583370
2026-02-25T11:45:00.000000000Z,2026-02-25T15:18:00.000000000Z,LONG,8000.00,5600.00,0.70810,0.71004,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-1.15,125.8400,13,0,10202,19.740870,390.324240
2026-02-25T17:45:00.000000000Z,2026-02-25T17:45:00.000000000Z,SHORT,8000.00,0.00,0.71183,0.71183,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,125.8400,0,15627,0,0.000000,390.324240
2026-02-25T17:45:00.000000000Z,2026-02-26T00:15:00.000000000Z,SHORT,8000.00,8000.00,0.71183,0.71240,EXIT,FLIP,-5.70,-5.70,-4.5600,-7.65,121.2800,26,0,15627,-8.907390,381.416850
2026-02-26T00:15:00.000000000Z,2026-02-26T00:15:00.000000000Z,LONG,8000.00,0.00,0.71240,0.71240,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,121.2800,0,15258,0,0.000000,381.416850
2026-02-26T00:15:00.000000000Z,2026-02-26T02:15:00.000000000Z,LONG,8000.00,8000.00,0.71240,0.71225,EXIT,FLIP,-1.50,-1.50,-1.2000,-2.65,120.0800,8,0,15258,-2.288700,379.128150
2026-02-26T02:15:00.000000000Z,2026-02-26T02:15:00.000000000Z,SHORT,8000.00,0.00,0.71225,0.71225,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,120.0800,0,15170,0,0.000000,379.128150
2026-02-26T02:15:00.000000000Z,2026-02-26T04:30:00.000000000Z,SHORT,8000.00,8000.00,0.71225,0.71271,EXIT,FLIP,-4.50,-4.50,-3.6000,-6.05,116.4800,9,0,15170,-6.826500,372.301650
2026-02-26T04:30:00.000000000Z,2026-02-26T04:30:00.000000000Z,LONG,8000.00,0.00,0.71271,0.71271,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,116.4800,0,14887,0,0.000000,372.301650
2026-02-26T04:30:00.000000000Z,2026-02-26T06:45:00.000000000Z,LONG,8000.00,8000.00,0.71271,0.71291,EXIT,FLIP,2.10,2.10,1.6800,-2.85,118.1600,9,0,14887,3.126270,375.427920
2026-02-26T06:45:00.000000000Z,2026-02-26T06:45:00.000000000Z,SHORT,8000.00,0.00,0.71291,0.71291,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,118.1600,0,15008,0,0.000000,375.427920
2026-02-26T06:45:00.000000000Z,2026-02-26T09:00:00.000000000Z,SHORT,8000.00,8000.00,0.71291,0.71179,EXIT,FLIP,11.30,11.30,9.0400,-1.95,127.2000,9,0,15008,16.959040,392.386960
2026-02-26T09:00:00.000000000Z,2026-02-26T09:00:00.000000000Z,LONG,8000.00,0.00,0.71179,0.71179,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,127.2000,0,15711,0,0.000000,392.386960
2026-02-26T09:00:00.000000000Z,2026-02-26T13:30:00.000000000Z,LONG,8000.00,8000.00,0.71179,0.71110,EXIT,FLIP,-6.90,-6.90,-5.5200,-8.65,121.6800,18,0,15711,-10.840590,381.546370
2026-02-26T13:30:00.000000000Z,2026-02-26T13:30:00.000000000Z,SHORT,8000.00,0.00,0.71110,0.71110,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,121.6800,0,15291,0,0.000000,381.546370
2026-02-26T13:30:00.000000000Z,2026-02-26T15:15:00.000000000Z,SHORT,8000.00,2400.00,0.71110,0.70916,TP1,TP1,19.35,5.81,4.6440,-4.45,126.3240,6,0,4587,8.875845,390.422215
2026-02-26T13:30:00.000000000Z,2026-02-26T15:15:00.000000000Z,SHORT,8000.00,5600.00,0.71110,0.70916,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-4.45,137.1600,6,0,10704,20.712240,411.134455
2026-02-26T15:30:00.000000000Z,2026-02-26T15:30:00.000000000Z,LONG,8000.00,0.00,0.70928,0.70928,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,137.1600,0,16520,0,0.000000,411.134455
2026-02-26T15:30:00.000000000Z,2026-02-26T21:30:00.000000000Z,LONG,8000.00,8000.00,0.70928,0.71054,EXIT,FLIP,12.50,12.50,10.0000,-19.25,147.1600,24,0,16520,20.650000,431.784455
2026-02-26T21:30:00.000000000Z,2026-02-26T21:30:00.000000000Z,SHORT,8000.00,0.00,0.71054,0.71054,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,147.1600,0,17319,0,0.000000,431.784455
2026-02-26T21:30:00.000000000Z,2026-02-27T00:00:00.000000000Z,SHORT,8000.00,8000.00,0.71054,0.71067,EXIT,FLIP,-1.40,-1.40,-1.1200,-4.05,146.0400,10,0,17319,-2.424660,429.359795
2026-02-27T00:00:00.000000000Z,2026-02-27T00:00:00.000000000Z,LONG,8000.00,0.00,0.71067,0.71067,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,146.0400,0,17218,0,0.000000,429.359795
2026-02-27T00:00:00.000000000Z,2026-02-27T05:20:00.000000000Z,LONG,8000.00,2400.00,0.71067,0.71261,TP1,TP1,19.35,5.81,4.6440,-10.55,150.6840,20,0,5165,9.994275,439.354070
2026-02-27T00:00:00.000000000Z,2026-02-27T05:20:00.000000000Z,LONG,8000.00,5600.00,0.71067,0.71261,RUNNER,RUNNER_STOP,19.35,13.55,10.8360,-10.55,161.5200,20,0,12053,23.322555,462.676625
2026-02-27T05:45:00.000000000Z,2026-02-27T05:45:00.000000000Z,SHORT,8000.00,0.00,0.71254,0.71254,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,161.5200,0,18506,0,0.000000,462.676625
2026-02-27T05:45:00.000000000Z,2026-02-27T09:15:00.000000000Z,SHORT,8000.00,8000.00,0.71254,0.71176,EXIT,FLIP,7.70,7.70,6.1600,-3.25,167.6800,14,0,18506,14.249620,476.926245
2026-02-27T09:15:00.000000000Z,2026-02-27T09:15:00.000000000Z,LONG,8000.00,0.00,0.71176,0.71176,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,167.6800,0,19096,0,0.000000,476.926245
2026-02-27T09:15:00.000000000Z,2026-02-27T13:40:00.000000000Z,LONG,8000.00,8000.00,0.71176,0.70890,EXIT,SL,-28.65,-28.65,-22.9200,-29.65,144.7600,16,0,19096,-54.710040,422.216205
2026-02-27T16:15:00.000000000Z,2026-02-27T16:15:00.000000000Z,SHORT,8000.00,0.00,0.71212,0.71212,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,144.7600,0,16897,0,0.000000,422.216205
2026-02-27T16:15:00.000000000Z,2026-02-27T20:00:00.000000000Z,SHORT,8000.00,8000.00,0.71212,0.71203,EXIT,FLIP,0.90,0.90,0.7200,-6.45,145.4800,15,0,16897,1.520730,423.736935
2026-02-27T20:00:00.000000000Z,2026-02-27T20:00:00.000000000Z,LONG,8000.00,0.00,0.71203,0.71203,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,145.4800,0,16960,0,0.000000,423.736935
