entry_ts,exit_ts,side,units_opened,units_closed,entry_price,exit_price,leg,reason,pnl_pips,pnl_pips_weighted,pnl_usd,mae_pips,equity,hold_bars,entry_components
2026-03-10T08:00:00.000000000Z,2026-03-10T13:24:00.000000000Z,SHORT,21000.00,21000.00,0.70986,0.71273,EXIT,SL,-28.70,-28.70,-60.2700,-28.10,-440.1600,20,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-10T17:30:00.000000000Z,2026-03-10T17:30:00.000000000Z,SHORT,21000.00,0.00,0.71493,0.71493,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-440.1600,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-10T17:30:00.000000000Z,2026-03-10T18:17:00.000000000Z,SHORT,21000.00,6300.00,0.71493,0.71300,TP1,TP1,19.30,5.79,12.1590,-8.30,-428.0010,2,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-10T17:30:00.000000000Z,2026-03-10T18:17:00.000000000Z,SHORT,21000.00,14700.00,0.71493,0.71280,RUNNER,RUNNER_STOP,21.30,14.91,31.3110,-8.30,-396.6900,2,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-10T21:00:00.000000000Z,2026-03-10T21:00:00.000000000Z,LONG,21000.00,0.00,0.71209,0.71209,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-396.6900,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-10T21:00:00.000000000Z,2026-03-11T01:19:00.000000000Z,LONG,21000.00,6300.00,0.71209,0.71402,TP1,TP1,19.30,5.79,12.1590,-8.10,-384.5310,16,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-10T21:00:00.000000000Z,2026-03-11T01:19:00.000000000Z,LONG,21000.00,14700.00,0.71209,0.71422,RUNNER,RUNNER_STOP,21.30,14.91,31.3110,-8.10,-353.2200,16,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-11T05:00:00.000000000Z,2026-03-11T05:00:00.000000000Z,SHORT,21000.00,0.00,0.71765,0.71765,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-353.2200,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-11T05:00:00.000000000Z,2026-03-11T07:39:00.000000000Z,SHORT,21000.00,6300.00,0.71765,0.71572,TP1,TP1,19.30,5.79,12.1590,-4.70,-341.0610,9,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-11T05:00:00.000000000Z,2026-03-11T07:39:00.000000000Z,SHORT,21000.00,14700.00,0.71765,0.71552,RUNNER,RUNNER_STOP,21.30,14.91,31.3110,-4.70,-309.7500,9,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-11T08:00:00.000000000Z,2026-03-11T08:00:00.000000000Z,LONG,21000.00,0.00,0.71739,0.71739,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-309.7500,0,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-11T08:00:00.000000000Z,2026-03-11T09:54:00.000000000Z,LONG,21000.00,21000.00,0.71739,0.71452,EXIT,SL,-28.70,-28.70,-60.2700,-27.50,-370.0200,6,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-11T10:00:00.000000000Z,2026-03-11T10:00:00.000000000Z,LONG,21000.00,0.00,0.71592,0.71592,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-370.0200,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-11T10:00:00.000000000Z,2026-03-11T12:30:00.000000000Z,LONG,21000.00,21000.00,0.71592,0.71541,EXIT,FLIP,-5.10,-5.10,-10.7100,-8.00,-380.7300,10,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-11T12:30:00.000000000Z,2026-03-11T12:30:00.000000000Z,SHORT,21000.00,0.00,0.71541,0.71541,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-380.7300,0,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-11T12:30:00.000000000Z,2026-03-11T14:01:00.000000000Z,SHORT,21000.00,21000.00,0.71541,0.71828,EXIT,SL,-28.70,-28.70,-60.2700,-33.50,-441.0000,5,cross=1;pullback=1;rejoin=1;continuation=0
2026-03-11T15:15:00.000000000Z,2026-03-11T15:15:00.000000000Z,SHORT,21000.00,0.00,0.71649,0.71649,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-441.0000,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-11T15:15:00.000000000Z,2026-03-11T17:37:00.000000000Z,SHORT,21000.00,6300.00,0.71649,0.71456,TP1,TP1,19.30,5.79,12.1590,-2.10,-428.8410,8,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-11T15:15:00.000000000Z,2026-03-11T17:37:00.000000000Z,SHORT,21000.00,14700.00,0.71649,0.71436,RUNNER,RUNNER_STOP,21.30,14.91,31.3110,-2.10,-397.5300,8,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-11T18:30:00.000000000Z,2026-03-11T18:30:00.000000000Z,LONG,21000.00,0.00,0.71497,0.71497,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-397.5300,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-11T18:30:00.000000000Z,2026-03-11T21:00:00.000000000Z,LONG,21000.00,21000.00,0.71497,0.71513,EXIT,FLIP,1.60,1.60,3.3600,-5.50,-394.1700,10,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-11T21:00:00.000000000Z,2026-03-11T21:00:00.000000000Z,SHORT,21000.00,0.00,0.71513,0.71513,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-394.1700,0,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-11T21:00:00.000000000Z,2026-03-11T23:09:00.000000000Z,SHORT,21000.00,6300.00,0.71513,0.71320,TP1,TP1,19.30,5.79,12.1590,-3.50,-382.0110,7,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-11T21:00:00.000000000Z,2026-03-11T23:09:00.000000000Z,SHORT,21000.00,14700.00,0.71513,0.71300,RUNNER,RUNNER_STOP,21.30,14.91,31.3110,-3.50,-350.7000,7,cross=0;pullback=1;rejoin=1;continuation=0
2026-03-12T00:15:00.000000000Z,2026-03-12T00:15:00.000000000Z,LONG,21000.00,0.00,0.71335,0.71335,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-350.7000,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-12T00:15:00.000000000Z,2026-03-12T01:36:00.000000000Z,LONG,21000.00,6300.00,0.71335,0.71528,TP1,TP1,19.30,5.79,12.1590,-3.60,-338.5410,4,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-12T00:15:00.000000000Z,2026-03-12T01:36:00.000000000Z,LONG,21000.00,14700.00,0.71335,0.71548,RUNNER,RUNNER_STOP,21.30,14.91,31.3110,-3.60,-307.2300,4,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-12T02:15:00.000000000Z,2026-03-12T02:15:00.000000000Z,SHORT,21000.00,0.00,0.71421,0.71421,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-307.2300,0,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-12T02:15:00.000000000Z,2026-03-12T05:19:00.000000000Z,SHORT,21000.00,6300.00,0.71421,0.71228,TP1,TP1,19.30,5.79,12.1590,-1.70,-295.0710,11,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-12T02:15:00.000000000Z,2026-03-12T05:19:00.000000000Z,SHORT,21000.00,14700.00,0.71421,0.71208,RUNNER,RUNNER_STOP,21.30,14.91,31.3110,-1.70,-263.7600,11,cross=1;pullback=0;rejoin=0;continuation=0
2026-03-12T06:15:00.000000000Z,2026-03-12T06:15:00.000000000Z,LONG,21000.00,0.00,0.71252,0.71252,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-263.7600,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-12T06:15:00.000000000Z,2026-03-12T08:45:00.000000000Z,LONG,21000.00,21000.00,0.71252,0.71339,EXIT,FLIP,8.70,8.70,18.2700,-4.50,-245.4900,10,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-12T08:45:00.000000000Z,2026-03-12T08:45:00.000000000Z,SHORT,21000.00,0.00,0.71339,0.71339,ENTRY,FLIP_ENTRY,0.00,0.00,0.0000,0.00,-245.4900,0,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-12T08:45:00.000000000Z,2026-03-12T13:21:00.000000000Z,SHORT,21000.00,6300.00,0.71339,0.71146,TP1,TP1,19.30,5.79,12.1590,-14.40,-233.3310,17,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-12T08:45:00.000000000Z,2026-03-12T13:21:00.000000000Z,SHORT,21000.00,14700.00,0.71339,0.71126,RUNNER,RUNNER_STOP,21.30,14.91,31.3110,-14.40,-202.0200,17,cross=0;pullback=1;rejoin=0;continuation=0
2026-03-13T01:30:00.000000000Z,2026-03-13T01:30:00.000000000Z,SHORT,21000.00,0.00,0.70825,0.70825,ENTRY,ENTRY,0.00,0.00,0.0000,0.00,-202.0200,0,cross=0;pullback=1;rejoin=0;continuation=0
